"","Value","Groups","Rank","Taxa"
"402",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"403",164,"Door",7,"g__Sarocladium padj = 5.998e-10"
"404",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"405",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"406",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"407",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"408",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"409",52,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"410",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"411",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"412",49,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"413",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"414",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"415",409,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"416",75085,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"417",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"418",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"419",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"420",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"421",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"422",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"423",130,"Door",7,"g__Sarocladium padj = 5.998e-10"
"424",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"425",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"426",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"427",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"428",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"429",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"430",314,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"431",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"432",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"433",20,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"434",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"435",421,"Door",7,"g__Sarocladium padj = 5.998e-10"
"436",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"437",183,"Door",7,"g__Sarocladium padj = 5.998e-10"
"438",180,"Door",7,"g__Sarocladium padj = 5.998e-10"
"439",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"440",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"441",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"442",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"443",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"444",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"445",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"446",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"447",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"448",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"449",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"450",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"451",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"452",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"453",0,"FanVent",7,"g__Sarocladium padj = 5.998e-10"
"454",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"455",24,"Door",7,"g__Sarocladium padj = 5.998e-10"
"456",5383,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"457",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"458",34,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"459",700,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"460",0,"Door",7,"g__Sarocladium padj = 5.998e-10"
"461",6773,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"462",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"463",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"464",88,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"465",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"466",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"467",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"468",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"469",22,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"470",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"471",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"472",11028,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"473",0,"WallCeiling",7,"g__Sarocladium padj = 5.998e-10"
"474",0,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"475",45,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"476",151,"Floor",7,"g__Sarocladium padj = 5.998e-10"
"477",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"478",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"479",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"480",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"481",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"482",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"483",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"484",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"485",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"486",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"487",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"488",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"489",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"490",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"491",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"492",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"493",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"494",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"495",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"496",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"497",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"498",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"499",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"500",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"501",8,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"502",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"503",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"504",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"505",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"506",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"507",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"508",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"509",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"510",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"511",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"512",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"513",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"514",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"515",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"516",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"517",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"518",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"519",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"520",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"521",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"522",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"523",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"524",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"525",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"526",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"527",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"528",514,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"529",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"530",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"531",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"532",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"533",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"534",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"535",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"536",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"537",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"538",61,"Door",26,"g__Clonostachys padj = 1.451e-05"
"539",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"540",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"541",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"542",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"543",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"544",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"545",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"546",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"547",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"548",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"549",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"550",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"551",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"552",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"553",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"554",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"555",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"556",101,"Door",26,"g__Clonostachys padj = 1.451e-05"
"557",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"558",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"559",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"560",1058,"Door",26,"g__Clonostachys padj = 1.451e-05"
"561",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"562",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"563",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"564",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"565",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"566",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"567",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"568",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"569",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"570",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"571",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"572",0,"FanVent",26,"g__Clonostachys padj = 1.451e-05"
"573",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"574",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"575",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"576",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"577",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"578",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"579",0,"Door",26,"g__Clonostachys padj = 1.451e-05"
"580",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"581",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"582",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"583",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"584",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"585",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"586",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"587",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"588",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"589",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"590",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"591",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"592",0,"WallCeiling",26,"g__Clonostachys padj = 1.451e-05"
"593",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"594",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"595",0,"Floor",26,"g__Clonostachys padj = 1.451e-05"
"596",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"597",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"598",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"599",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"600",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"601",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"602",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"603",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"604",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"605",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"606",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"607",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"608",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"609",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"610",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"611",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"612",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"613",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"614",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"615",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"616",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"617",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"618",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"619",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"620",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"621",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"622",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"623",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"624",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"625",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"626",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"627",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"628",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"629",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"630",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"631",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"632",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"633",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"634",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"635",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"636",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"637",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"638",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"639",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"640",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"641",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"642",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"643",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"644",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"645",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"646",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"647",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"648",44,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"649",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"650",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"651",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"652",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"653",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"654",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"655",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"656",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"657",47,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"658",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"659",258,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"660",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"661",107,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"662",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"663",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"664",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"665",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"666",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"667",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"668",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"669",474,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"670",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"671",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"672",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"673",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"674",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"675",230,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"676",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"677",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"678",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"679",484,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"680",54,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"681",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"682",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"683",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"684",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"685",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"686",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"687",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"688",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"689",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"690",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"691",0,"FanVent",77,"g__Stachybotrys padj = 9.5265e-05"
"692",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"693",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"694",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"695",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"696",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"697",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"698",0,"Door",77,"g__Stachybotrys padj = 9.5265e-05"
"699",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"700",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"701",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"702",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"703",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"704",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"705",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"706",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"707",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"708",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"709",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"710",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"711",0,"WallCeiling",77,"g__Stachybotrys padj = 9.5265e-05"
"712",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"713",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"714",0,"Floor",77,"g__Stachybotrys padj = 9.5265e-05"
"715",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"716",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"717",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"718",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"719",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"720",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"721",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"722",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"723",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"724",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"725",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"726",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"727",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"728",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"729",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"730",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"731",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"732",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"733",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"734",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"735",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"736",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"737",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"738",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"739",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"740",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"741",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"742",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"743",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"744",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"745",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"746",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"747",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"748",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"749",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"750",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"751",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"752",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"753",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"754",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"755",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"756",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"757",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"758",44,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"759",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"760",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"761",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"762",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"763",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"764",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"765",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"766",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"767",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"768",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"769",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"770",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"771",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"772",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"773",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"774",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"775",0,"FanVent",56,"g__Eucasphaeria padj = 7.9259e-07"
"776",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"777",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"778",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"779",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"780",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"781",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"782",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"783",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"784",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"785",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"786",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"787",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"788",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"789",0,"WallCeiling",56,"g__Eucasphaeria padj = 7.9259e-07"
"790",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
"791",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"792",56,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"793",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"794",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"795",2603,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"796",0,"Door",56,"g__Eucasphaeria padj = 7.9259e-07"
"797",0,"Floor",56,"g__Eucasphaeria padj = 7.9259e-07"
